Jordan Rudess	e1fae725-6396-4ea7-a047-03ef4d4502a1	1956/11/4	null/null/null	Person	United States	Male	null	90	2
Harold Faltermeyer	3bd08e76-bf53-4b16-82ee-63f95ca5cdae	1952/10/5	null/null/null	Person	Germany	Male	null	80	1
Tak	61fa8b34-a30a-4951-bd1e-1d1d45d18b58	null/null/null	null/null/null	Person	United States	Male	null	null	null
Romain Didier	00319762-ff21-40f0-b54c-2de087cb2684	1949/11/2	null/null/null	Person	France	Male	null	null	null
Johnny Hallyday	323ed974-8bf6-4f54-9525-b774a659f805	1943/6/15	null/null/null	Person	France	Male	null	20	2
Jesper Dahlbäck	71532bc4-5ad0-457e-b8c9-f171bd80fe4b	1974/10/14	null/null/null	Person	Sweden	Male	null	null	null
Peter Herbolzheimer	dd3b403d-b1a9-4a84-8abe-ed49fa44f193	1935/12/31	2010/3/27	Person	Germany	Male	null	null	null
Sidney Hemphill Carter	01b65bb3-6346-430c-bfa0-42b182c4ccb6	null/null/null	null/null/null	Person	United States	Female	null	null	null
Goldbug	1aa6b70b-fbe2-408d-9497-439a7ac55860	null/null/null	null/null/null	Person	United Kingdom	Male	null	null	null
Celso Blues Boy	7b30d395-b9c7-4263-a7f5-6407cf7ebd4b	null/null/null	null/null/null	Person	Brazil	Male	null	null	null
Gerard Schwarz	97a9d9ab-43a5-486c-9aaf-55c1b2cbd050	1947/8/19	null/null/null	Person	United States	Male	null	null	null
Tim Easton	b1a5d6ef-60fb-476e-b381-c867b92f0384	null/null/null	null/null/null	Person	United States	Male	Singer, Songwriter	null	null
Fēlikss Ķiģelis	58870e0d-c599-46bb-b901-2ad6c8a6d6a0	1976/2/25	null/null/null	Person	Latvia	Male	null	null	null
Connie Francis	5fcd7daf-25e1-47fd-9ba1-830b42708f84	1938/12/12	null/null/null	Person	United States	Female	null	null	null
Hector Berlioz	274774a7-1cde-486a-bc3d-375ec54d552d	1803/12/11	1869/3/8	Person	France	Male	null	40	1
Eddie Ojeda	f7e14dd4-cca3-4393-ae37-f76c74680216	1955/8/5	null/null/null	Person	United States	Male	null	null	null
Romo	b6b7e2a3-ad3f-4604-b5aa-04285787a819	1981/3/7	null/null/null	Person	Spain	Male	null	null	null
村下孝蔵	6eb08ad8-4d22-4fa2-9291-db5892caa9c0	1953/2/28	1999/6/24	Person	Japan	Male	null	null	null
Daddy Maza	3cd49f5c-2b3d-4091-b15c-1ddd93677f14	null/null/null	null/null/null	Person	Spain	Male	Spanish MC	null	null
Håkan Hellström	6ee8668b-b4e1-48cf-ba25-a6f7c8bf864d	1974/4/2	null/null/null	Person	Sweden	Male		90	2
Ance Krauze	8f51f764-3182-4578-b7ba-81223b44dc60	1979/3/29	null/null/null	Person	Latvia	Female	null	null	null
Klaus Badelt	74ba575f-3420-4d62-8e48-ac473d3c4282	1967/6/12	null/null/null	Person	Germany	Male	null	85	4
Frankie Valli	3c714102-94d8-42f4-9005-fb8a75c2766d	1934/5/3	null/null/null	Person	United States	Male	null	null	null
Lore	81e36183-cf74-40b0-84b8-d55f407f6a48	null/null/null	null/null/null	Person	United States	Female	null	null	null
Catherine Major	05499327-ef53-403e-80dc-5fab48b6d4ed	null/null/null	null/null/null	Person	Canada	Female	null	null	null
Kalm	2a14d650-7e3c-4c59-a13a-6954aba72d3d	null/null/null	null/null/null	Person	Estonia	Male	Estonian	null	null
Frédérick Rousseau	c61b43ad-baa8-4bde-a18f-6d5099c898d0	1958/null/null	null/null/null	Person	France	Male	null	null	null
Julian Lloyd Webber	72ed0310-4de1-49ff-a0ac-5ff4f47ab6cf	1951/4/14	null/null/null	Person	United Kingdom	Male	null	null	null
Heikki Salo	092c3fa6-99a7-458b-8270-98088e325b77	1957/11/9	null/null/null	Person	Finland	Male	null	null	null
Michael Brown	ab8374e3-b281-407c-a702-1a4234fa7ff0	1949/4/25	null/null/null	Person	United States	Male	American singer-songwriter	null	null
Michael Wendler	3ec9b73e-a064-405e-a84b-0448a67dee4a	1972/6/22	null/null/null	Person	Germany	Male	null	null	null
Pe Werner	77550e1c-b828-46a8-845f-ae23478356e7	1960/10/13	null/null/null	Person	Germany	Female	null	100	1
Tep	0e48055f-c722-4c75-8cad-ecacccd0c0b2	null/null/null	null/null/null	Person	France	Male	null	null	null
Robert Gernhardt	4db9fa59-3cf4-4443-a7e5-a281eebb17cd	1937/12/13	2006/6/30	Person	Germany	Male	null	null	null
Sylvie Courvoisier	00255974-5677-4ae3-9947-3bd141629a93	1968/11/30	null/null/null	Person	Switzerland	Female	null	null	null
CHAGE	00f138ea-00db-4d5a-8e0c-691f6ad9ed1c	1958/1/6	null/null/null	Person	Japan	Male	null	null	null
Ben Lee	3a9f3479-4f0c-4355-8ccd-c9ed5cd01586	1978/9/11	null/null/null	Person	Australia	Male	Australian singer/songwriter	null	null
Consume	d81bd7d6-12c7-437a-8230-f618c7a7a85f	null/null/null	null/null/null	Person	Canada	Male	Canadian industrial/IDM producer Jamie Wood	null	null
Gérard Souzay	dd888278-d761-41c1-848b-e3af06c96915	1918/12/8	2004/8/17	Person	France	Male	null	null	null
Μελίνα Ασλανίδου	d55702f8-1b33-494e-8c9c-e6fd948bbee8	1974/null/null	null/null/null	Person	Greece	Female	null	null	null
Ralph Lundsten	94c42f84-d0fb-4265-a039-45cf7b4264b4	1936/10/6	null/null/null	Person	Sweden	Male	null	null	null
Joel Mabus	62e15412-72eb-4092-9a9d-a4c6a47e7161	null/null/null	null/null/null	Person	United States	Male	null	80	1
India	fb842eee-c5c8-4748-8da8-e33e17e5041d	1969/3/9	null/null/null	Person	Puerto Rico	Female	Puerto Rican salsa vocalist	null	null
Alister	94af245b-f311-4d43-9786-007f03b88a04	1975/9/29	null/null/null	Person	France	Male	null	null	null
Basia Bulat	0b483ac2-aaf0-466b-a5f7-daa8b9c4de20	null/null/null	null/null/null	Person	Canada	Female	null	null	null
Netinho de Paula	e24c3c5a-47b5-4500-8250-30c7c95b9878	1970/7/11	null/null/null	Person	Brazil	Male	null	null	null
Emmanuel Moire	88c4a023-8b72-455f-b676-0166bfa9f13f	1979/6/16	null/null/null	Person	France	Male	null	null	null
Jolie Holland	66932740-f510-4bc6-b4d0-160bb1f4c723	1975/9/11	null/null/null	Person	United States	Female	null	null	null
Melissa Etheridge	b3ae82c2-e60b-4551-a76d-6620f1b456aa	1961/5/29	null/null/null	Person	United States	Female	null	80	2
Iarla Ó Lionáird	5b6d0b12-c6ae-4d0a-b947-c0c6f444b0a5	1964/null/null	null/null/null	Person	Ireland	Male	null	null	null
Yves Montand	edd6a7c3-d174-4e5b-9134-0f0cc6e2b0a5	1921/10/13	1991/11/9	Person	France	Male		null	null
Blind Blake	2cd81b51-9120-4058-b4c9-e4c728d763be	1893/null/null	1933/null/null	Person	United States	Male	20s/30s US blues/ragtime guitarist/vocalist	null	null
Lulu	002e9f6e-13af-4347-83c5-f5ace70e0ec4	1948/11/3	null/null/null	Person	United Kingdom	Female	Scottish singer and actress	100	1
Muska	8021d7c0-c61c-430b-a082-ae7f6122d59c	1952/6/28	null/null/null	Person	Finland	Female	null	null	null
Frank London	13a77373-762b-409e-8d7f-1005c5239ef7	null/null/null	null/null/null	Person	United States	Male	null	null	null
8Ball	89c20fbe-42ad-4b52-85c3-d18fc5686717	null/null/null	null/null/null	Person	United States	Male	US rapper, aka Eightball	null	null
Encre	6a60f3b7-6bc8-4d8b-88bc-a1d1f62d4e40	null/null/null	null/null/null	Person	France	Male	null	null	null
Marc Hollander	2583d391-e736-4311-bde6-f814cd65f57b	null/null/null	null/null/null	Person	Belgium	Male	null	null	null
Evelyn "Champagne" King	f104e236-9655-4022-b794-d1567357e3b0	1960/7/1	null/null/null	Person	United States	Female	null	80	1
Gary Morris	b557566c-3987-4548-846a-a685ac096db7	1948/12/7	null/null/null	Person	United States	Male	US country artist	null	null
Austine	e68dec6e-8295-4b4f-b088-bf21e90c14bf	null/null/null	null/null/null	Person	France	Female	null	null	null
Oliver Wallace	ad0e1c5b-2a97-45e2-9176-105444da0752	1887/8/6	1963/9/15	Person	United Kingdom	Male	null	null	null
Francis Lai	ddec1c79-0653-4d7a-a92a-ceaabc60748f	1932/4/26	null/null/null	Person	France	Male	null	null	null
Emaciator	4655c321-d3da-46db-9ad9-1e985ff0860a	null/null/null	null/null/null	Person	United States	Male	null	null	null
Percee P	be9303c8-d2e1-4e80-9c12-0ba31436c2c7	null/null/null	null/null/null	Person	United States	Male	null	null	null
Stefan Olsdal	d9a4caf6-9b71-4be1-901f-017f4b40b905	1974/3/31	null/null/null	Person	Sweden	Male	null	null	null
榎本温子	ebfa6d93-157e-4e06-b735-646731b09020	1979/11/1	null/null/null	Person	Japan	Female	null	null	null
Bert Sommer	74c27726-4f07-4adc-8f6d-1f6351c967b3	1949/2/7	1990/7/23	Person	United States	Male	null	null	null
Claire Lynch	cc265f9f-a592-4fe0-a8d6-2bc01661a29e	1954/2/20	null/null/null	Person	United States	Female	null	80	1
Bianca Ryan	012e3ae7-2d8e-434c-b130-6b656385c57e	1994/9/1	null/null/null	Person	United States	Female	null	null	null
Christopher Manik	1bfc439e-9272-40f4-ad69-bb7515751076	null/null/null	null/null/null	Person	United States	Male	null	null	null
Adam Johnson	bce1c28e-7f90-4451-b1ee-7658704fb57c	null/null/null	null/null/null	Person	United States	Male	Electronic musician releasing on Merck and Narita	null	null
Tarrus Riley	4e3bf1a8-33d7-4db3-82a1-dbd48eaec481	1979/null/null	null/null/null	Person	United States	Male	null	null	null
K'naan	ee421ee4-f861-405d-8730-29cb512dfdbd	1978/2/1	null/null/null	Person	Canada	Male	null	100	1
John Boutté	d8280cd2-0e04-4126-b7d5-40996ae3a97d	1958/11/3	null/null/null	Person	United States	Male	null	null	null
Don van Vliet	6b905738-f1b5-4851-942e-ee0118f3e44a	1941/1/15	2010/12/17	Person	United States	Male	null	null	null
Lloyd Banks	8a6ccf62-b8fa-46d7-87df-f2dd14e6280d	1982/4/30	null/null/null	Person	United States	Male	null	100	1
韩红	bcb0505f-7884-4a13-a210-760e1b4f651f	1971/9/26	null/null/null	Person	China	Female	null	null	null
The Green Martian	b70e7379-601a-4b12-ac37-24b1ab33012b	1977/12/10	null/null/null	Person	Belgium	Male	null	null	null
Räuberhöhle	10780286-e1e1-4760-a176-c47673c2d6c0	null/null/null	null/null/null	Person	Germany	Female	null	100	1
ベッキー♪#	7c9065dc-9fb7-4609-b9a8-e4fca2a2823d	1984/3/6	null/null/null	Person	Japan	Female	null	null	null
Eddy Mitchell	5cd668b6-0d20-4d1f-a84b-8bbb0fc51148	1942/7/3	null/null/null	Person	France	Male	null	null	null
Marco Masini	0a966876-dc95-49ad-aad8-6c72f534cbbc	1964/9/18	null/null/null	Person	Italy	Male	null	null	null
Manuel Barrueco	2d66b94e-8f4f-49c9-a295-16ae0d464c4f	1952/null/null	null/null/null	Person	Cuba	Male	null	null	null
Vincent Courtois	6708f6f0-8ac8-4c46-8d1e-ce7038f36789	1968/3/21	null/null/null	Person	France	Male	null	null	null
Skerror	d6ef43d5-85a1-4da5-846b-7dedb73da55f	null/null/null	null/null/null	Person	United States	Male	null	null	null
Zazie	932cb13f-677c-4e63-beb1-fca45574d280	null/null/null	null/null/null	Person	France	Female	null	85	4
Irwin Goodman	078f98b2-3a90-4443-817b-440c7089b0c4	1943/9/14	1991/1/14	Person	Finland	Male	null	null	null
Mareva Galanter	23f4a28b-8d96-44db-9a3c-1e76ae293c18	1979/2/4	null/null/null	Person	France	Female	null	null	null
David Hodges	8006f1d0-8851-46d8-a928-085c686b29b9	1978/12/5	null/null/null	Person	United States	Male	Keyboards (Evanescence/Trading Yesterday)	null	null
Waylon Jennings	1a46826b-4d73-4e04-8590-f36c9d832f9e	1937/6/15	2002/2/13	Person	United States	Male	null	90	2
Derek Trucks	954a45e0-5e21-44ae-8d56-44b79b4f1cb3	1979/6/8	null/null/null	Person	United States	Male	null	null	null
Azuquita	3abaec3e-40aa-45ad-b4c7-92651d45d2c2	1946/2/18	null/null/null	Person	Panama	Male	null	null	null
Derek Bailey	6cd3b12e-c899-4f59-a770-c217954f247a	1930/1/29	2005/12/25	Person	United Kingdom	Male	null	null	null
Hamunaptra	5b3cedd1-48b0-4424-bc0a-720e556e14b1	null/null/null	null/null/null	Person	Netherlands	Male	null	null	null
Omar Faruk Tekbilek	58fe736f-6368-4f6c-a74c-e37c481f52d1	1951/null/null	null/null/null	Person	Turkey	Male	null	80	1
S3RL	81345215-6ac2-4ed6-9a21-a560bd97db3f	null/null/null	null/null/null	Person	Australia	Male	null	100	1
Manitoba	6907d8f2-70fd-4e8c-94d6-ce005fddba05	1978/null/null	null/null/null	Person	Canada	Male	null	80	1
John O'Callaghan	8c0a04b6-8a33-4f6b-9cc5-bc2bbec03d31	null/null/null	null/null/null	Person	Ireland	Male	trance DJ/producer/artist	null	null
Julieta Venegas	601f8530-9009-4f73-94fb-a355b4497b70	1970/11/24	null/null/null	Person	Mexico	Female	null	80	1
Sugar Blue	18d70123-8356-4ab8-a193-0ce0d58af90b	1949/12/16	null/null/null	Person	United States	Male	null	null	null
Gilad Atzmon	5ac3b93a-2336-4072-8e46-28cfcbdb9eb7	null/null/null	null/null/null	Person	Israel	Male	null	null	null
Kevin DuBrow	1bd46e69-72af-4fae-9c67-c9b83f77e99f	1955/10/29	2007/11/25	Person	United States	Male	null	null	null
Jakko	f8ab0fb6-c1b0-4e78-9648-8c4fa8030b68	1958/6/8	null/null/null	Person	United Kingdom	Male	null	null	null
Aurora Miranda	82c7e04b-3c69-4772-a919-5ff922194d27	1915/4/20	2005/12/22	Person	Brazil	Female	null	null	null
Semino Rossi	59b59e94-d07f-412c-af34-9de4f15f146c	1962/5/29	null/null/null	Person	Argentina	Male	null	null	null
Roy Rogers	5a2e5b57-b8d6-46d3-9b9b-1c7c575102ba	1911/11/5	1998/7/6	Person	United States	Male	"King of the Cowboys"	null	null
David Bridie	08a83e46-a6e8-4cbf-b68d-79661d55f6b6	null/null/null	null/null/null	Person	Australia	Male	null	null	null
Jean Carne	ffea09ad-3399-48e0-a907-a2651770a726	1947/3/15	null/null/null	Person	United States	Female		null	null
Miklós Rózsa	0008af7d-2aa1-4b4d-80af-b3b64ee3cac6	1907/4/18	1995/7/27	Person	Hungary	Male	null	null	null
Art Pepper	266b9126-4a40-4b9b-b21e-422d72e64254	1925/9/1	1982/6/15	Person	United States	Male	null	null	null
David McCormack	378317b1-0410-490c-adfb-65a7785741d9	1968/null/null	null/null/null	Person	Australia	Male	null	null	null
Gato Barbieri	406160eb-24ad-4880-83e0-5f48f077004b	1934/11/28	null/null/null	Person	Argentina	Male	null	null	null
Jimmy Scott	37868418-e2f2-4a1b-9517-165abac8b02b	1925/7/17	null/null/null	Person	United States	Male	null	null	null
Shaggy	fc63d806-ca89-4ea3-a404-ee6de695743f	1968/10/22	null/null/null	Person	Jamaica	Male	null	null	null
Diarmuid MacDiarmada	f49cfb2d-8103-4b00-9bc7-dba224239448	null/null/null	null/null/null	Person	Ireland	Male	null	null	null
Tito Gómez	c5e578a8-c8a5-4898-a5b7-5913a6333f4b	1948/4/9	2007/6/11	Person	Puerto Rico	Male	null	null	null
Lenna Kuurmaa	0d988a9f-5615-4644-84ca-296fc05c3979	1985/9/26	null/null/null	Person	Estonia	Female	null	null	null
Horace Andy	2027b08d-45b1-4fb5-aa6d-f6ccc4db78e5	1951/2/19	null/null/null	Person	Jamaica	Male	null	null	null
つんく♂	d997d399-355e-4c49-9c7b-75a93d76bc0e	1968/10/29	null/null/null	Person	Japan	Male	null	null	null
Razzle Dazzle Trax	3f59d80f-74d7-4763-b4dc-69660a959487	null/null/null	null/null/null	Person	Belgium	Male	null	null	null
Josh White	f0b3af36-a38b-4e5e-bf9a-d25ae11ca741	1914/2/11	1969/9/5	Person	United States	Male	American folk-blues songwriter	null	null
Urbanus	def73d8d-9241-48bb-b7d0-19bf7c6a7fe8	null/null/null	null/null/null	Person	Belgium	Male	null	null	null
Jean Bart	2640642e-cd44-407b-80d1-fb51d3177d96	1963/null/null	null/null/null	Person	Switzerland	Male	null	null	null
Emil Svanängen	27d564fc-dbf5-46c8-8138-93b3c26ca470	1979/null/null	null/null/null	Person	Sweden	Male	null	null	null
Zakir Hussain	a198b33b-a907-462d-a437-b6cc1b98b8f7	1951/3/9	null/null/null	Person	India	Male	null	100	1
Sean Dunphy	d11ea6d4-3725-4027-b6cf-5397aef82561	1937/11/30	2011/5/17	Person	Ireland	Male	null	null	null
Charles-François Gounod	cd4636e1-06a3-41fc-848a-624b84bbb023	1818/6/17	1893/10/18	Person	France	Male	French composer	null	null
Richard Elliot	a64ccd0f-e26c-4c0a-bb91-5d9ad1a2dc84	1960/1/16	null/null/null	Person	United Kingdom	Male	null	null	null
Tommyknocker	c7b0dab2-b7db-49d7-a8eb-20590c9a98ed	null/null/null	null/null/null	Person	Italy	Male	null	null	null
Johnny Răducanu	7c630a33-b556-4d2c-a1b2-955f74820ade	1931/12/1	2011/9/19	Person	Romania	Male	null	null	null
Jim White	e1f83b22-d40e-400a-8ebb-4e59b5b53d31	1957/3/10	null/null/null	Person	United States	Male	U.S. Alt-Country artist	null	null
Winifred Atwell	b182700d-c0e2-4e3a-8373-e57a76333227	1914/2/27	1983/2/28	Person	Trinidad and Tobago	Female	null	null	null
Antonio Hart	25c92c96-7a9f-432f-9f64-6b4a4a0877a2	1968/9/30	null/null/null	Person	United States	Male	null	null	null
Tanita Tikaram	43554fe6-840b-4f61-b54b-8168398cb1e7	1969/8/12	null/null/null	Person	United Kingdom	Female	null	100	1
Anna-Mari Kähärä	03c10d3e-affa-4309-accf-196a98d553ce	1963/2/25	null/null/null	Person	Finland	Female	null	null	null
Sabah Fakhri	ed5c141f-240e-4fb0-a758-bf718bbb081e	1933/null/null	null/null/null	Person	Syrian Arab Republic	Male	null	null	null
Ceza	ce6d47b6-11ab-4330-89b8-937c258dc515	1977/null/null	null/null/null	Person	Turkey	Male	Turkish rapper	null	null
Skye Sweetnam	bbfc66fc-713e-424e-b822-051b48aaafed	1988/5/5	null/null/null	Person	Canada	Female	null	null	null
Deep-Z	7f6a2f41-8fef-42dd-b4ed-35ed6d17629d	null/null/null	null/null/null	Person	Latvia	Male	null	null	null
林原めぐみ	375a3c4c-7898-47f0-ad0e-443a75148c7a	1967/3/30	null/null/null	Person	Japan	Female	null	100	2
Marc Marzenit	0798cd2d-c56d-4efd-95a3-95bd863bc44e	null/null/null	null/null/null	Person	Spain	Male	null	null	null
Jean-Patrick Capdevielle	e8efb9dc-3936-42de-bc0a-906b5aceb498	1945/12/19	null/null/null	Person	France	Male	null	null	null
Sally Mayes	0d16c798-f74d-413b-96bc-e596ecebfab5	null/null/null	null/null/null	Person	United States	Female	null	null	null
Kepi Ghoulie	88fbdb47-b67a-49af-b7c4-e337ee304f05	null/null/null	null/null/null	Person	United States	Male	null	null	null
Ville Valo	d0169ab3-c719-4a25-be8b-8d707c9a39b7	1976/11/22	null/null/null	Person	Finland	Male	null	null	null
Domingo Quiñones	5dbcdee8-ad17-460f-b993-b63450c72f12	1963/8/9	null/null/null	Person	United States	Male	null	null	null
Александр Иванов	68c8827d-1ddc-4916-a984-c426d376e262	1961/3/3	null/null/null	Person	Russian Federation	Male	rock singer, known for Рондо band and solo work	null	null
Renée Geyer	e32af8f3-533c-44ee-bb00-40d02d7eae15	1953/9/11	null/null/null	Person	Australia	Female	null	null	null
Bernardo Lanzetti	e812822c-ea32-4281-af87-c636a2c43cac	1948/11/21	null/null/null	Person	Italy	Male	null	null	null
Loquillo	a9bafe1a-f7ef-48b5-bb6d-9de5ce8a716d	1960/12/21	null/null/null	Person	Spain	Male	null	null	null
Candan Erçetin	06aaeca4-2008-4e48-a2bf-119f3d363b4f	1963/2/10	null/null/null	Person	Turkey	Female	null	100	1
Roger Whittaker	80d07b5b-35b1-4d58-a72e-49ac98cba13f	1936/3/22	null/null/null	Person	Kenya	Male	null	null	null
Alan Greenspan	09821714-8178-4892-8ca3-bb0b6223fc4c	1926/3/6	null/null/null	Person	United States	Male	null	null	null
Giorgio Gaber	8547701d-0834-42ba-b08c-911b71eb1427	1939/1/25	2003/1/1	Person	Italy	Male	null	null	null
Dan Gibson	8b91414e-6f3f-416e-8f2b-138c74b92635	1922/1/19	2006/3/18	Person	Canada	Male	Solitudes	null	null
Randy Travis	09b697e3-a849-4670-ae49-e0b821a6271a	1959/5/4	null/null/null	Person	United States	Male	null	70	2
Eduardo Lages	74da7768-5e07-4d95-8742-917c223bce91	null/null/null	null/null/null	Person	Brazil	Male	null	null	null
Django Reinhardt	650bf385-6f6d-4992-a3b9-779d144920a4	1910/1/23	1953/5/16	Person	France	Male	null	96	5
Bobby Kimball	fc971eae-9928-4ab8-9e93-2cac4f74adaa	1947/3/29	null/null/null	Person	United States	Male	null	null	null
Joe South	399fc572-6f08-4dee-b5fc-213c8a4d050b	1940/2/28	null/null/null	Person	United States	Male	null	null	null
Tarja Turunen	1fd8c24b-eaf3-4ee2-9931-b8130099d789	1977/8/17	null/null/null	Person	Finland	Female	null	90	2
Lotto King Karl	514a0db3-9784-4497-aaee-e77700c75dce	1967/2/4	null/null/null	Person	Germany	Male	null	null	null
Ciclo	50ad73ba-90e6-480d-b61a-52fa331bd827	null/null/null	null/null/null	Person	Spain	Male	null	null	null
Airwave	def65e2b-b632-4fef-a375-584ffe07dce9	1977/12/10	null/null/null	Person	Belgium	Male	null	null	null
Goebel Reeves	0d604793-47d2-4ef3-8a43-561e28b4936c	1899/10/9	1959/1/26	Person	United States	Male	null	null	null
Sean Lennon	722c6718-0c61-4db2-a8bc-993a8c5d2baf	1975/10/9	null/null/null	Person	United Kingdom	Male	null	null	null
Alain Barrière	a442b886-8a91-40bb-a370-91bb5d8ce537	1935/11/18	null/null/null	Person	France	Male	null	null	null
Will Young	7240a9e1-01d1-4322-b34a-ad573703f108	1979/1/20	null/null/null	Person	United Kingdom	Male	null	null	null
Shinehead	f9f9432b-a93a-4650-8e2d-46e43ba92287	1962/4/10	null/null/null	Person	United Kingdom	Male	null	null	null
Maria McKee	f8276a46-0c87-4d2f-a0d3-f22900f9cbfe	1964/8/17	null/null/null	Person	United States	Female	null	80	1
Dieter Süverkrüp	067a8216-caf9-4b24-b593-7b1daa817281	1934/5/30	null/null/null	Person	Germany	Male	null	null	null
DMX Krew	a3494b6a-32b5-416c-8dea-dce62c8e9244	null/null/null	null/null/null	Person	United Kingdom	Male	null	null	null
Dan Ar Braz	e8cf2e66-2952-4006-a1ce-538a28062c70	1949/null/null	null/null/null	Person	France	Male	null	null	null
Al Gregg	f016d6cf-e503-4723-9791-79d7d11d447e	null/null/null	null/null/null	Person	United Kingdom	Male	null	null	null
